lat,long,year,item,group_rank,temp,rain,n,p,k,value,xgb_rank
-20.2759451,57.5703566,2013,Taro,9,2041,24.31,0.408060183,0.17662547,0.415314347,-76467360,17
-20.2759451,57.5703566,2013,Lettuce and chicory,10,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,9
-20.2759451,57.5703566,2013,Unmanufactured tobacco,11,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,14
-20.2759451,57.5703566,2013,Other beans  green,12,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,12
-20.2759451,57.5703566,2013,Cauliflowers and broccoli,13,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,6
-20.2759451,57.5703566,2013,Cabbages,14,2041,24.31,0.408060183,0.17662547,0.415314347,-84462960,4
-20.2759451,57.5703566,2013,Meat of pig with the bone  fresh or chilled,15,2041,24.31,0.408060183,0.17662547,0.415314347,64964220,25
-20.2759451,57.5703566,2013,Eggplants  aubergines ,16,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,7
-20.2759451,57.5703566,2013,Okra,17,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,11
-20.2759451,57.5703566,2013,Bananas,18,2041,24.31,0.408060183,0.17662547,0.415314347,-33328126,21
-20.2759451,57.5703566,2013,Carrots and turnips,19,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,5
-20.2759451,57.5703566,2013,Raw milk of cattle,20,2041,24.31,0.408060183,0.17662547,0.415314347,282384544,31
-20.2759451,57.5703566,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,21,2041,24.31,0.408060183,0.17662547,0.415314347,-66449180,18
-20.2759451,57.5703566,2013,Cucumbers and gherkins,22,2041,24.31,0.408060183,0.17662547,0.415314347,-52212012,19
-20.2759451,57.5703566,2013,Onions and shallots  dry  excluding dehydrated ,23,2041,24.31,0.408060183,0.17662547,0.415314347,-76860328,16
-20.2759451,57.5703566,2013,Tomatoes,24,2041,24.31,0.408060183,0.17662547,0.415314347,1193758.75,22
-20.2759451,57.5703566,2013,Potatoes,25,2041,24.31,0.408060183,0.17662547,0.415314347,87182928,26
-20.2759451,57.5703566,2013,Pineapples,26,2041,24.31,0.408060183,0.17662547,0.415314347,-82030016,13
-20.2759451,57.5703566,2013,Meat of cattle with the bone  fresh or chilled,27,2041,24.31,0.408060183,0.17662547,0.415314347,60762636,24
-20.2759451,57.5703566,2013,Pumpkins  squash and gourds,28,2041,24.31,0.408060183,0.17662547,0.415314347,-80200016,15
-20.2759451,57.5703566,2013,Hen eggs in shell  fresh,29,2041,24.31,0.408060183,0.17662547,0.415314347,58040160,23
-20.2759451,57.5703566,2013,Meat of chickens  fresh or chilled,30,2041,24.31,0.408060183,0.17662547,0.415314347,139511440,28
-20.2759451,57.5703566,2013,Sugar cane,31,2041,24.31,0.408060183,0.17662547,0.415314347,111731696,27
-19.302233,34.9144977,2013,Meat of goat  fresh or chilled,1,1032,21.37,0.797370943,0.078242903,0.124386154,38531532,1
-19.302233,34.9144977,2013,Meat of cattle with the bone  fresh or chilled,2,1032,21.37,0.797370943,0.078242903,0.124386154,428485600,5
-19.302233,34.9144977,2013,Hen eggs in shell  fresh,3,1032,21.37,0.797370943,0.078242903,0.124386154,158185488,3
-19.302233,34.9144977,2013,Meat of chickens  fresh or chilled,4,1032,21.37,0.797370943,0.078242903,0.124386154,292511552,4
-19.302233,34.9144977,2013,Meat of pig with the bone  fresh or chilled,5,1032,21.37,0.797370943,0.078242903,0.124386154,50358140,2
-18.4554963,29.7468414,2013,Sunflower seed,1,657,19.76,0.505365854,0.346341463,0.148292683,-15890664,3
-18.4554963,29.7468414,2013,Millet,2,657,19.76,0.505365854,0.346341463,0.148292683,-15890664,2
-18.4554963,29.7468414,2013,Sorghum,3,657,19.76,0.505365854,0.346341463,0.148292683,2655621,4
-18.4554963,29.7468414,2013,Wheat,4,657,19.76,0.505365854,0.346341463,0.148292683,574021952,8
-18.4554963,29.7468414,2013,Beans  dry,5,657,19.76,0.505365854,0.346341463,0.148292683,-15890664,1
-18.4554963,29.7468414,2013,Groundnuts  excluding shelled,6,657,19.76,0.505365854,0.346341463,0.148292683,5075258.5,5
-18.4554963,29.7468414,2013,Soya beans,7,657,19.76,0.505365854,0.346341463,0.148292683,379729600,6
-18.4554963,29.7468414,2013,Maize  corn ,8,657,19.76,0.505365854,0.346341463,0.148292683,446320576,7
-13.2687204,33.9301963,2013,Sweet potatoes,1,1181,19.68,0.566767581,0.246263908,0.186968511,-69002512,3
-13.2687204,33.9301963,2013,Okra,2,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,9
-13.2687204,33.9301963,2013,Peas  green,3,1181,19.68,0.566767581,0.246263908,0.186968511,-91836496,2
-13.2687204,33.9301963,2013,Pepper  Piper spp    raw,4,1181,19.68,0.566767581,0.246263908,0.186968511,-161064400,1
-13.2687204,33.9301963,2013,Cow peas  dry,5,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,6
-13.2687204,33.9301963,2013,Millet,6,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,8
-13.2687204,33.9301963,2013,Sorghum,7,1181,19.68,0.566767581,0.246263908,0.186968511,-47272396,13
-13.2687204,33.9301963,2013,Cabbages,8,1181,19.68,0.566767581,0.246263908,0.186968511,-68251632,4
-13.2687204,33.9301963,2013,Onions and shallots  dry  excluding dehydrated ,9,1181,19.68,0.566767581,0.246263908,0.186968511,-60648996,12
-13.2687204,33.9301963,2013,Soya beans,10,1181,19.68,0.566767581,0.246263908,0.186968511,49276908,17
-13.2687204,33.9301963,2013,Hen eggs in shell  fresh,11,1181,19.68,0.566767581,0.246263908,0.186968511,74251488,18
-13.2687204,33.9301963,2013,Meat of goat  fresh or chilled,12,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,7
-13.2687204,33.9301963,2013,Meat of cattle with the bone  fresh or chilled,13,1181,19.68,0.566767581,0.246263908,0.186968511,274301664,22
-13.2687204,33.9301963,2013,Rice,14,1181,19.68,0.566767581,0.246263908,0.186968511,310414752,24
-13.2687204,33.9301963,2013,Tomatoes,15,1181,19.68,0.566767581,0.246263908,0.186968511,164099712,20
-13.2687204,33.9301963,2013,Bananas,16,1181,19.68,0.566767581,0.246263908,0.186968511,-42948716,15
-13.2687204,33.9301963,2013,Mangoes  guavas and mangosteens,17,1181,19.68,0.566767581,0.246263908,0.186968511,-64289252,11
-13.2687204,33.9301963,2013,Pigeon peas  dry,18,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,10
-13.2687204,33.9301963,2013,Beans  dry,19,1181,19.68,0.566767581,0.246263908,0.186968511,-65818684,5
-13.2687204,33.9301963,2013,Meat of pig with the bone  fresh or chilled,20,1181,19.68,0.566767581,0.246263908,0.186968511,17592314,16
-13.2687204,33.9301963,2013,Groundnuts  excluding shelled,21,1181,19.68,0.566767581,0.246263908,0.186968511,-44852756,14
-13.2687204,33.9301963,2013,Meat of chickens  fresh or chilled,22,1181,19.68,0.566767581,0.246263908,0.186968511,188161120,21
-13.2687204,33.9301963,2013,Maize  corn ,23,1181,19.68,0.566767581,0.246263908,0.186968511,295392096,23
-13.2687204,33.9301963,2013,Cassava  fresh,24,1181,19.68,0.566767581,0.246263908,0.186968511,481126016,25
-13.2687204,33.9301963,2013,Potatoes,25,1181,19.68,0.566767581,0.246263908,0.186968511,109420272,19
-11.8775768,17.5691241,2013,Tomatoes,1,1010,24.55,0.450277582,0.208054283,0.341668135,296983296,14
-11.8775768,17.5691241,2013,Soya beans,2,1010,24.55,0.450277582,0.208054283,0.341668135,85455072,8
-11.8775768,17.5691241,2013,Millet,3,1010,24.55,0.450277582,0.208054283,0.341668135,40270020,4
-11.8775768,17.5691241,2013,Sorghum,4,1010,24.55,0.450277582,0.208054283,0.341668135,58816308,6
-11.8775768,17.5691241,2013,Rice,5,1010,24.55,0.450277582,0.208054283,0.341668135,98832040,9
-11.8775768,17.5691241,2013,Other vegetables  fresh n e c ,6,1010,24.55,0.450277582,0.208054283,0.341668135,118977840,10
-11.8775768,17.5691241,2013,Raw milk of cattle,7,1010,24.55,0.450277582,0.208054283,0.341668135,235943984,13
-11.8775768,17.5691241,2013,Cabbages,8,1010,24.55,0.450277582,0.208054283,0.341668135,37837072,2
-11.8775768,17.5691241,2013,Groundnuts  excluding shelled,9,1010,24.55,0.450277582,0.208054283,0.341668135,61235956,7
-11.8775768,17.5691241,2013,Potatoes,10,1010,24.55,0.450277582,0.208054283,0.341668135,215304912,12
-11.8775768,17.5691241,2013,Sweet potatoes,11,1010,24.55,0.450277582,0.208054283,0.341668135,37086172,1
-11.8775768,17.5691241,2013,Pineapples,12,1010,24.55,0.450277582,0.208054283,0.341668135,40270020,5
-11.8775768,17.5691241,2013,Beans  dry,13,1010,24.55,0.450277582,0.208054283,0.341668135,40270020,3
-11.8775768,17.5691241,2013,Maize  corn ,14,1010,24.55,0.450277582,0.208054283,0.341668135,502481280,15
-11.8775768,17.5691241,2013,Bananas,15,1010,24.55,0.450277582,0.208054283,0.341668135,201919440,11
-11.8775768,17.5691241,2013,Cassava  fresh,16,1010,24.55,0.450277582,0.208054283,0.341668135,2125657344,16
-10.3333333,-53.2,2013,Cocoa beans,1,1761,21.59,0.287506578,0.347973274,0.364520148,490517120,1
-10.3333333,-53.2,2013,Potatoes,2,1761,21.59,0.287506578,0.347973274,0.364520148,659730240,3
-10.3333333,-53.2,2013,Cassava  fresh,3,1761,21.59,0.287506578,0.347973274,0.364520148,1177943552,10
-10.3333333,-53.2,2013,Unmanufactured tobacco,4,1761,21.59,0.287506578,0.347973274,0.364520148,570307200,2
-10.3333333,-53.2,2013,Beans  dry,5,1761,21.59,0.287506578,0.347973274,0.364520148,707891904,4
-10.3333333,-53.2,2013,Seed cotton  unginned,6,1761,21.59,0.287506578,0.347973274,0.364520148,740855616,6
-10.3333333,-53.2,2013,Bananas,7,1761,21.59,0.287506578,0.347973274,0.364520148,764846016,7
-10.3333333,-53.2,2013,Rice,8,1761,21.59,0.287506578,0.347973274,0.364520148,1279936000,11
-10.3333333,-53.2,2013,Hen eggs in shell  fresh,9,1761,21.59,0.287506578,0.347973274,0.364520148,802724992,8
-10.3333333,-53.2,2013,Tomatoes,10,1761,21.59,0.287506578,0.347973274,0.364520148,721685056,5
-10.3333333,-53.2,2013,Coffee  green,11,1761,21.59,0.287506578,0.347973274,0.364520148,1050970624,9
-10.3333333,-53.2,2013,Maize  corn ,12,1761,21.59,0.287506578,0.347973274,0.364520148,3262798336,12
-10.3333333,-53.2,2013,Raw milk of cattle,13,1761,21.59,0.287506578,0.347973274,0.364520148,3710634752,13
-10.3333333,-53.2,2013,Sugar cane,14,1761,21.59,0.287506578,0.347973274,0.364520148,6445290496,15
-10.3333333,-53.2,2013,Soya beans,15,1761,21.59,0.287506578,0.347973274,0.364520148,4814375936,14
-6.8699697,-75.0458515,2013,Plantains and cooking bananas,1,1738,17,0.635463551,0.183169908,0.181366541,106168928,66
-6.8699697,-75.0458515,2013,Cherries,2,1738,17,0.635463551,0.183169908,0.181366541,10515630,13
-6.8699697,-75.0458515,2013,Sorghum,3,1738,17,0.635463551,0.183169908,0.181366541,90072544,63
-6.8699697,-75.0458515,2013,Rye,4,1738,17,0.635463551,0.183169908,0.181366541,32057818,47
-6.8699697,-75.0458515,2013,Dates,5,1738,17,0.635463551,0.183169908,0.181366541,-54021668,2
-6.8699697,-75.0458515,2013,Eggplants  aubergines ,6,1738,17,0.635463551,0.183169908,0.181366541,32057818,33
-6.8699697,-75.0458515,2013,Walnuts  in shell,7,1738,17,0.635463551,0.183169908,0.181366541,32057818,51
-6.8699697,-75.0458515,2013,Sesame seed,8,1738,17,0.635463551,0.183169908,0.181366541,29033998,22
-6.8699697,-75.0458515,2013,Unmanufactured tobacco,9,1738,17,0.635463551,0.183169908,0.181366541,111847776,67
-6.8699697,-75.0458515,2013,Cashew nuts  in shell,10,1738,17,0.635463551,0.183169908,0.181366541,10933258,14
-6.8699697,-75.0458515,2013,Apricots,11,1738,17,0.635463551,0.183169908,0.181366541,9568196,12
-6.8699697,-75.0458515,2013,Pomelos and grapefruits,12,1738,17,0.635463551,0.183169908,0.181366541,6542007.5,10
-6.8699697,-75.0458515,2013,Tea leaves,13,1738,17,0.635463551,0.183169908,0.181366541,18452198,17
-6.8699697,-75.0458515,2013,Pepper  Piper spp    raw,14,1738,17,0.635463551,0.183169908,0.181366541,-14853200,3
-6.8699697,-75.0458515,2013,Figs,15,1738,17,0.635463551,0.183169908,0.181366541,32057818,34
-6.8699697,-75.0458515,2013,Anise  badian  coriander  cumin  caraway  fennel and juniper berries  raw,16,1738,17,0.635463551,0.183169908,0.181366541,32057818,24
-6.8699697,-75.0458515,2013,Linseed,17,1738,17,0.635463551,0.183169908,0.181366541,-79621336,1
-6.8699697,-75.0458515,2013,Soya beans,18,1738,17,0.635463551,0.183169908,0.181366541,1275233792,78
-6.8699697,-75.0458515,2013,Quinces,19,1738,17,0.635463551,0.183169908,0.181366541,2411398,8
-6.8699697,-75.0458515,2013,Pears,20,1738,17,0.635463551,0.183169908,0.181366541,32057818,44
-6.8699697,-75.0458515,2013,Chick peas  dry,21,1738,17,0.635463551,0.183169908,0.181366541,32057818,30
-6.8699697,-75.0458515,2013,Coconuts  in shell,22,1738,17,0.635463551,0.183169908,0.181366541,75177488,60
-6.8699697,-75.0458515,2013,Leeks and other alliaceous vegetables,23,1738,17,0.635463551,0.183169908,0.181366541,-12087362,4
-6.8699697,-75.0458515,2013,Lentils  dry,24,1738,17,0.635463551,0.183169908,0.181366541,12471264,15
-6.8699697,-75.0458515,2013,Yautia,25,1738,17,0.635463551,0.183169908,0.181366541,32057818,52
-6.8699697,-75.0458515,2013,Cantaloupes and other melons,26,1738,17,0.635463551,0.183169908,0.181366541,32057818,27
-6.8699697,-75.0458515,2013,Plums and sloes,27,1738,17,0.635463551,0.183169908,0.181366541,23206708,19
-6.8699697,-75.0458515,2013,Groundnuts  excluding shelled,28,1738,17,0.635463551,0.183169908,0.181366541,16575488,16
-6.8699697,-75.0458515,2013,Cauliflowers and broccoli,29,1738,17,0.635463551,0.183169908,0.181366541,32057818,29
-6.8699697,-75.0458515,2013,Other beans  green,30,1738,17,0.635463551,0.183169908,0.181366541,32057818,42
-6.8699697,-75.0458515,2013,Oats,31,1738,17,0.635463551,0.183169908,0.181366541,32057818,40
-6.8699697,-75.0458515,2013,Spinach,32,1738,17,0.635463551,0.183169908,0.181366541,32057818,48
-6.8699697,-75.0458515,2013,Cucumbers and gherkins,33,1738,17,0.635463551,0.183169908,0.181366541,20460686,18
-6.8699697,-75.0458515,2013,Cabbages,34,1738,17,0.635463551,0.183169908,0.181366541,29624872,23
-6.8699697,-75.0458515,2013,Cow peas  dry,35,1738,17,0.635463551,0.183169908,0.181366541,32057818,32
-6.8699697,-75.0458515,2013,Strawberries,36,1738,17,0.635463551,0.183169908,0.181366541,32057818,49
-6.8699697,-75.0458515,2013,Lupins,37,1738,17,0.635463551,0.183169908,0.181366541,32057818,39
-6.8699697,-75.0458515,2013,Lettuce and chicory,38,1738,17,0.635463551,0.183169908,0.181366541,32057818,38
-6.8699697,-75.0458515,2013,Watermelons,39,1738,17,0.635463551,0.183169908,0.181366541,52192308,58
-6.8699697,-75.0458515,2013,Broad beans and horse beans  green,40,1738,17,0.635463551,0.183169908,0.181366541,-2802772.5,6
-6.8699697,-75.0458515,2013,Papayas,41,1738,17,0.635463551,0.183169908,0.181366541,41571484,55
-6.8699697,-75.0458515,2013,Peaches and nectarines,42,1738,17,0.635463551,0.183169908,0.181366541,32057818,43
-6.8699697,-75.0458515,2013,Carrots and turnips,43,1738,17,0.635463551,0.183169908,0.181366541,32057818,28
-6.8699697,-75.0458515,2013,Olives,44,1738,17,0.635463551,0.183169908,0.181366541,70917184,59
-6.8699697,-75.0458515,2013,Apples,45,1738,17,0.635463551,0.183169908,0.181366541,124808992,69
-6.8699697,-75.0458515,2013,Pumpkins  squash and gourds,46,1738,17,0.635463551,0.183169908,0.181366541,33887816,54
-6.8699697,-75.0458515,2013,Peas  dry,47,1738,17,0.635463551,0.183169908,0.181366541,8475010,11
-6.8699697,-75.0458515,2013,Mangoes  guavas and mangosteens,48,1738,17,0.635463551,0.183169908,0.181366541,100088888,65
-6.8699697,-75.0458515,2013,Broad beans and horse beans  dry,49,1738,17,0.635463551,0.183169908,0.181366541,28897114,21
-6.8699697,-75.0458515,2013,Sweet potatoes,50,1738,17,0.635463551,0.183169908,0.181366541,28873966,20
-6.8699697,-75.0458515,2013,Artichokes,51,1738,17,0.635463551,0.183169908,0.181366541,-9104454,5
-6.8699697,-75.0458515,2013,Tomatoes,52,1738,17,0.635463551,0.183169908,0.181366541,203700720,73
-6.8699697,-75.0458515,2013,Peas  green,53,1738,17,0.635463551,0.183169908,0.181366541,6040006.5,9
-6.8699697,-75.0458515,2013,Seed cotton  unginned,54,1738,17,0.635463551,0.183169908,0.181366541,153077280,71
-6.8699697,-75.0458515,2013,Oil palm fruit,55,1738,17,0.635463551,0.183169908,0.181366541,32057818,41
-6.8699697,-75.0458515,2013,Lemons and limes,56,1738,17,0.635463551,0.183169908,0.181366541,32057818,37
-6.8699697,-75.0458515,2013,Oranges,57,1738,17,0.635463551,0.183169908,0.181366541,123027064,68
-6.8699697,-75.0458515,2013,Pineapples,58,1738,17,0.635463551,0.183169908,0.181366541,32057818,45
-6.8699697,-75.0458515,2013,Green garlic,59,1738,17,0.635463551,0.183169908,0.181366541,32057818,36
-6.8699697,-75.0458515,2013,Barley,60,1738,17,0.635463551,0.183169908,0.181366541,32418030,53
-6.8699697,-75.0458515,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,61,1738,17,0.635463551,0.183169908,0.181366541,47638668,57
-6.8699697,-75.0458515,2013,Wheat,62,1738,17,0.635463551,0.183169908,0.181366541,82333944,62
-6.8699697,-75.0458515,2013,Quinoa,63,1738,17,0.635463551,0.183169908,0.181366541,32057818,46
-6.8699697,-75.0458515,2013,Tangerines  mandarins  clementines,64,1738,17,0.635463551,0.183169908,0.181366541,32057818,50
-6.8699697,-75.0458515,2013,Beans  dry,65,1738,17,0.635463551,0.183169908,0.181366541,32057818,26
-6.8699697,-75.0458515,2013,Onions and shallots  dry  excluding dehydrated ,66,1738,17,0.635463551,0.183169908,0.181366541,46759356,56
-6.8699697,-75.0458515,2013,Cocoa beans,67,1738,17,0.635463551,0.183169908,0.181366541,32057818,31
-6.8699697,-75.0458515,2013,Green corn  maize ,68,1738,17,0.635463551,0.183169908,0.181366541,32057818,35
-6.8699697,-75.0458515,2013,Avocados,69,1738,17,0.635463551,0.183169908,0.181366541,32057818,25
-6.8699697,-75.0458515,2013,Cassava  fresh,70,1738,17,0.635463551,0.183169908,0.181366541,147394368,70
-6.8699697,-75.0458515,2013,Grapes,71,1738,17,0.635463551,0.183169908,0.181366541,99677320,64
-6.8699697,-75.0458515,2013,Asparagus,72,1738,17,0.635463551,0.183169908,0.181366541,-1387721.5,7
-6.8699697,-75.0458515,2013,Coffee  green,73,1738,17,0.635463551,0.183169908,0.181366541,78424432,61
-6.8699697,-75.0458515,2013,Hen eggs in shell  fresh,74,1738,17,0.635463551,0.183169908,0.181366541,180565904,72
-6.8699697,-75.0458515,2013,Raw milk of cattle,75,1738,17,0.635463551,0.183169908,0.181366541,611963776,76
-6.8699697,-75.0458515,2013,Maize  corn ,76,1738,17,0.635463551,0.183169908,0.181366541,347465152,75
-6.8699697,-75.0458515,2013,Rice,77,1738,17,0.635463551,0.183169908,0.181366541,1207682304,77
-6.8699697,-75.0458515,2013,Potatoes,78,1738,17,0.635463551,0.183169908,0.181366541,250059952,74
-6.5247123,35.7878438,2013,Other beans  green,1,1071,26.76,0.714348917,0.183590861,0.102060222,121148688,8
-6.5247123,35.7878438,2013,Soya beans,2,1071,26.76,0.714348917,0.183590861,0.102060222,214389152,14
-6.5247123,35.7878438,2013,Peas  green,3,1071,26.76,0.714348917,0.183590861,0.102060222,95130880,2
-6.5247123,35.7878438,2013,Cabbages,4,1071,26.76,0.714348917,0.183590861,0.102060222,118715744,4
-6.5247123,35.7878438,2013,Wheat,5,1071,26.76,0.714348917,0.183590861,0.102060222,2186970368,20
-6.5247123,35.7878438,2013,Tomatoes,6,1071,26.76,0.714348917,0.183590861,0.102060222,249311552,15
-6.5247123,35.7878438,2013,Cow peas  dry,7,1071,26.76,0.714348917,0.183590861,0.102060222,121148688,6
-6.5247123,35.7878438,2013,Onions and shallots  dry  excluding dehydrated ,8,1071,26.76,0.714348917,0.183590861,0.102060222,126318376,11
-6.5247123,35.7878438,2013,Pigeon peas  dry,9,1071,26.76,0.714348917,0.183590861,0.102060222,121148688,9
-6.5247123,35.7878438,2013,Millet,10,1071,26.76,0.714348917,0.183590861,0.102060222,121148688,7
-6.5247123,35.7878438,2013,Sunflower seed,11,1071,26.76,0.714348917,0.183590861,0.102060222,121148688,10
